id,output
1,88.63714033098302
2,98.26913009536041
3,140.73785941620287
4,115.44600610411158
5,118.25474787609033
6,135.14909633239256
7,63.84835625645631
8,111.87426350514477
9,128.37666984860667
10,109.9864908464099
11,97.274490460229
12,110.1231694522788
13,112.97477058919871
14,100.29700475655737
15,108.09097651002944
16,91.57333976708048
17,102.4150442591842
18,56.64897271159703
19,105.19954552548805
20,108.53954265527156
21,98.97774668494854
22,77.28114612090313
23,106.61634326314088
24,118.09588168901297
25,105.78376162372045
26,111.4480955231494
27,87.60951157606672
28,113.95719525154323
29,106.65588032700907
30,77.54898061269301
31,89.02610764592183
32,115.13403519604
33,82.94799923641261
34,124.95054736549861
35,65.26700176251666
36,102.10668562738319
37,78.81565266538938
38,107.15916340920104
39,92.02093972169185
40,95.13749183408642
41,91.69146780035415
42,109.33818014207637
43,85.10214745449277
44,87.07991163232704
45,116.21884703067234
46,120.27548341452152
47,75.11847247042289
48,94.61104867810865
49,77.43254017411226
50,123.42068425540124
51,131.50816281438824
52,118.75463130637569
53,140.16186728316444
54,81.2546271142106
55,96.53937397097985
56,117.78816045889812
57,88.84213332035108
58,93.92208934000197
59,101.09599311699746
60,95.3266270237233
61,51.615260082524706
62,94.85272556632296
63,66.95063757050536
64,80.73927905012071
65,114.18784816983072
66,111.16447581117274
67,111.16824030345273
68,109.65638168231531
69,101.48859666025407
70,122.78454912152229
71,105.55861181467446
72,127.02617799294481
73,111.74846239266411
74,115.92345857702693
75,88.30741160811192
76,132.80335906058315
77,86.33683171495413
78,73.60710921152415
79,96.62924233459695
80,82.39432613755528
81,78.07278521766808
82,103.80771032691574
83,146.038490514424
84,100.31933063687633
85,122.26865167544351
86,118.94434915913146
87,127.15630586428072
88,106.80809655849991
89,84.46936788978991
90,97.50392451876213
91,102.32817320515605
92,87.15572142991968
93,106.17892741366994
94,119.28699467868415
95,115.72956968007404
96,112.30278613633328
97,95.38439267488407
98,76.99306999243399
99,106.63345425969123
100,87.30931989626879
101,118.83162964438183
102,97.26051440703034
103,94.29799520826055
104,93.04990365882355
105,86.78809813026588
106,105.36313053434006
107,83.92138571482037
108,92.12664089357649
109,102.7250335458402
110,98.08922331620492
111,110.55196946294298
112,99.63986258106263
113,116.95598349174351
114,125.84390686300075
115,58.7501343789506
116,89.54808997025754
117,104.22246145289986
118,46.75139556464508
119,112.4568013440261
120,97.34491278228325
121,70.90850319626671
122,88.91822913059943
123,105.22972241976858
124,118.60728450845285
125,115.65740403339866
126,83.24524801694625
127,127.58993731472967
128,102.79703713031873
129,91.31871253362027
130,116.49008720099529
131,92.40511543389462
132,123.90080413229865
133,104.33455825914015
134,118.99957849632906
135,132.00042753153735
136,112.93617874380433
137,129.2860507324556
138,73.22290313164375
139,82.33477327914896
140,136.7887471102407
141,107.48425801169749
142,108.33983351502322
143,114.12101141785422
144,85.27675435761702
145,92.38292285098555
146,122.0709732531207
147,90.51735316029469
148,83.16712958991445
149,93.2035983903808
150,117.18361023251954
151,121.82042656393405
152,110.21514124108289
153,104.88858684170455
154,111.81633283062519
155,81.54637648639282
156,106.07984156311284
157,117.46266943062683
158,103.37735560189228
159,67.45970726460142
160,82.58540293823411
161,89.52625141646044
162,104.42485092944402
163,95.9976240823505
164,87.34530791601686
165,116.63518699868004
166,94.43856630086846
167,99.09986611102642
168,97.58438057556748
169,90.72627991686527
170,97.96752194019436
171,133.1539707479539
172,122.65066847482602
173,87.12843313595056
174,88.01482241330834
175,115.38752534576355
176,120.6398958967426
177,93.79803674174366
178,82.19549042128705
179,123.34047981853729
180,103.34681800278386
181,94.90136071073492
182,73.27257307808017
183,114.27008788399098
184,101.05114377492191
185,100.05045081849798
186,71.81761919433451
187,85.94004155719645
188,70.18937689803232
189,77.69934634590727
190,102.1089358823615
191,80.57763311674236
192,127.9945485664909
193,88.37000570140297
194,96.05063002935063
195,121.49456618634386
196,121.14519171088466
197,102.84900645758401
198,96.84859408080385
199,103.4972943579009
200,104.17392741199497
201,104.13952318619776
202,87.28823347385111
203,93.56451754448668
204,90.17455741970515
205,58.125231968363835
206,105.50645543650026
207,86.4227148907809
208,73.23593424826208
209,118.78627179529444
210,22.721596315460644
211,100.37760087283789
212,84.72384174175319
213,123.90405869090023
214,84.74048018073361
215,121.05591545013208
216,116.51447908697577
217,109.36717208121331
218,103.89954145667521
219,112.71841614834806
220,77.16240560489382
221,113.21478866072451
222,92.1099652555696
223,102.99543414471769
224,96.13051579505075
225,79.16351812401902
226,69.9024176626274
227,134.19845361675658
228,79.84713502395755
229,118.74745889861917
230,98.73022388697737
231,92.16701257663635
232,118.99544368005067
233,117.58880060097948
234,135.15445649612727
235,65.96845791604974
236,68.79751049869671
237,90.37830197962369
238,130.13969012828125
239,83.55655160708572
240,124.49327547722034
241,97.47396848667381
242,129.11591789256508
243,123.60286256954606
244,109.88674640697252
245,99.06075036882388
246,111.92533124863397
247,96.97791988732905
248,125.93011141886629
249,76.11955437240786
250,92.7695939931044
251,63.54253403719102
252,110.47200361749813
253,80.30720348621931
254,110.62885843549302
255,94.18219663509613
256,105.34938349819755
257,106.05282303898908
258,110.64889537520479
259,126.69551167215948
260,109.48481031417359
261,125.86002127826082
262,109.73342295440347
263,79.45777871727758
264,111.16169637578844
265,93.75650156775176
266,112.77524506344875
267,85.32584926742106
268,72.22846865033002
269,59.161966932035234
270,99.6053204504824
271,104.29709611206943
272,94.30105310846858
273,76.48926073607937
274,106.30270565681352
275,77.39081118969241
276,98.86573505795424
277,111.21941728605488
278,89.51716117686324
279,93.20121104232783
280,102.09115809103164
281,115.66169812855746
282,72.7755589837921
283,112.48034385280864
284,75.1954151725003
285,110.61198617499505
286,108.56959641467643
287,89.38189532322626
288,81.08075216191898
289,80.23407761453429
290,89.04968663033534
291,74.13561957540843
292,86.96214886658329
293,154.920507633282
294,111.85284148574355
295,124.4497031733516
296,83.38425558818686
297,62.00438903616318
298,102.90697709999603
299,92.42204312015812
300,97.70613901814437
301,79.13775802034958
302,79.89799557582415
303,95.86069345219278
304,102.83767471352553
305,83.22875845183776
306,86.20533651213536
307,68.03212714054914
308,85.72664724235906
309,94.08694983464886
310,68.53115436320056
311,115.35619040646904
312,102.46272322598612
313,115.29888329984989
314,106.17266953162756
