id,output
1,95.46384877641957
2,102.21386534513366
3,119.82583336445295
4,104.59134599589672
5,105.94496876825974
6,118.22259290164433
7,85.81658731253233
8,112.6866388863098
9,123.6621822587617
10,103.89159184549952
11,92.34350492773063
12,99.96845935070984
13,99.58338936781392
14,95.50350742397681
15,102.12562442722435
16,88.57315159510263
17,103.17833987436975
18,86.47704349357421
19,102.1498112942695
20,96.49305791492759
21,97.94791074140704
22,89.71795907403882
23,101.58804072038436
24,109.15758806768113
25,102.47492284955071
26,76.3786355551555
27,97.35309212522635
28,100.24812705338184
29,103.82438502768274
30,94.37128756717875
31,96.90763181924
32,104.93838054719959
33,88.46610506030564
34,114.58781217049808
35,86.60601645406196
36,94.49963756362416
37,93.46100715231258
38,91.86431930902464
39,105.235157125519
40,105.01243734422523
41,98.23426732235559
42,103.0042930156795
43,92.17361735978649
44,92.98229623675095
45,111.86380615215532
46,105.59412206020252
47,87.85060636024923
48,95.97270576388343
49,90.1354877737293
50,112.13497837764862
51,117.56958578891289
52,113.68320079195959
53,133.14908788084705
54,84.96144918343404
55,94.19949369537173
56,115.59971625854055
57,96.82115194857028
58,98.01668145418134
59,104.97258428754051
60,99.70798483491836
61,78.02501473334998
62,89.78240814275001
63,89.81708103039881
64,84.3281577976187
65,97.482167338638
66,104.11661962324749
67,95.82837967414959
68,100.50212880906984
69,99.36005089398091
70,111.5144739339608
71,114.75858578239414
72,118.0823176148527
73,114.07736464514021
74,105.2176921290741
75,100.59147088489883
76,110.66005853395372
77,92.17781005034743
78,91.68646239439775
79,84.65201996986053
80,91.8367719149064
81,90.8564451290124
82,105.02382970647213
83,97.9821628265554
84,93.11893046478154
85,106.2466754043355
86,111.82782084450636
87,118.57443652672684
88,107.8665545289772
89,95.07988617863533
90,100.69311007429924
91,93.09071364282806
92,93.35438279229567
93,99.50631227240603
94,107.32415132646611
95,110.56470533799109
96,106.63041239352322
97,101.09160301335483
98,87.13129361224358
99,97.73243864256486
100,89.31913893015671
101,108.10590862846115
102,95.86382469509908
103,96.86781434932256
104,93.1479733972358
105,95.79361952222173
106,89.64823126442197
107,91.20774321856027
108,97.99726502314604
109,98.41285672444573
110,89.81596195151421
111,95.01605956659446
112,95.03995631797603
113,108.45267322347459
114,109.58951418839419
115,87.13934792624353
116,98.32686549756731
117,97.17406014803757
118,92.23387971006481
119,97.05684108400914
120,90.42296183300755
121,91.25644057162528
122,93.39105524691546
123,103.01426633169955
124,118.22941476283427
125,108.32089615680627
126,94.33164253511806
127,110.99373745979814
128,102.30760356583474
129,93.1909940678524
130,107.00294092522697
131,93.19152048830288
132,109.37245629970303
133,98.45173211401988
134,104.67707417636245
135,121.09058389642371
136,98.04309496104416
137,110.69680910046331
138,89.06098313591116
139,98.38404624188394
140,119.39846709569144
141,109.99020555433104
142,99.2297306619417
143,102.64679375018618
144,92.27122801380031
145,96.88756251834492
146,104.61264417169751
147,89.10723593310847
148,93.70620501167498
149,91.61239142064055
150,101.48418566161348
151,106.1511503865892
152,106.0592808217008
153,94.83997365493205
154,98.99904875713094
155,92.04935468175474
156,100.73151461798533
157,110.32452140881387
158,102.26679739235581
159,90.12675822746235
160,102.59838894372396
161,87.84284085715318
162,97.63484249846273
163,89.10681249047505
164,91.80858099476598
165,106.34452793044383
166,93.362041516024
167,105.43366765177011
168,97.52724346099521
169,98.35366714769388
170,93.68953841906672
171,113.90244495884308
172,96.27148105769417
173,94.28979722339443
174,93.73978530358112
175,104.47819361969373
176,113.92320007448531
177,93.14246985000992
178,85.37480100804056
179,102.20744170484859
180,98.75868327604911
181,97.96973193038313
182,85.4237745602383
183,102.65541433546288
